City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Samarai,PG,-10.6167,150.6667,81.73,81,100,12.19,overcast clouds
346,Noumea,NC,-22.2763,166.4572,82.99,99,100,5.95,light rain
347,Takayama,JP,36.1333,137.25,36.46,96,100,5.99,overcast clouds
348,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,87,75,3.0,broken clouds
349,Manglaur,IN,29.8,77.8667,53.96,49,100,4.0,overcast clouds
350,Maykor,RU,59.0059,55.88,8.69,91,100,4.32,overcast clouds
351,Kahului,US,20.8947,-156.47,77.02,82,40,18.41,scattered clouds
352,Fortuna,US,40.5982,-124.1573,50.67,76,40,5.99,scattered clouds
353,Dawlatabad,AF,36.4141,64.9053,46.36,65,100,1.21,overcast clouds
354,Wewak,PG,-3.5534,143.6268,77.52,94,100,10.94,light rain
355,Poum,NC,-20.2333,164.0167,78.58,85,100,13.53,overcast clouds
356,Kalmunai,LK,7.4167,81.8167,77.56,88,100,7.9,moderate rain
357,Bardiyah,LY,31.7561,25.0865,61.75,36,12,7.38,few clouds
358,Sibolga,ID,1.7427,98.7792,76.41,90,100,2.3,overcast clouds
359,High Rock,BS,26.6208,-78.2833,80.62,69,9,6.58,clear sky
360,Kalynivka,UA,49.4539,28.5261,39.85,89,100,10.27,overcast clouds
361,Zhuhai,CN,22.2769,113.5678,67.05,68,0,19.57,clear sky
362,Darayya,SY,33.459,36.2374,60.01,38,100,7.02,overcast clouds
363,Abu Samrah,SY,35.3029,37.1841,57.06,46,81,7.29,broken clouds
364,Santa Cruz,BO,-17.8,-63.1667,77.05,83,90,10.36,moderate rain
365,Ust-Omchug,RU,61.15,149.6333,-5.57,99,100,8.48,overcast clouds
366,Santa Rosa,PH,14.3122,121.1114,78.12,81,96,14.38,overcast clouds
367,Inzhavino,RU,52.3185,42.4937,21.09,74,7,10.38,clear sky
368,Gamba,GA,-2.65,10.0,75.99,93,100,1.39,overcast clouds
369,Ordu,TR,40.9086,37.6845,36.1,47,0,9.57,clear sky
370,Pyaozerskiy,RU,65.8333,31.1667,24.96,97,100,3.89,light snow
371,Teguldet,RU,57.3064,88.1667,-2.54,98,93,4.81,overcast clouds
372,Hami,CN,42.8,93.45,23.38,44,0,5.73,clear sky
373,Touros,BR,-5.1989,-35.4608,86.9,65,16,15.35,few clouds
374,Hobe Sound,US,27.0595,-80.1364,86.02,76,40,6.91,scattered clouds
375,Marsh Harbour,BS,26.5412,-77.0636,77.31,73,1,7.67,clear sky
376,Caravelas,BR,-17.7125,-39.2481,81.84,67,28,10.51,scattered clouds
377,Aksu,CN,41.1231,80.2644,20.98,69,3,1.95,clear sky
378,Mikuni,JP,36.2171,136.1519,44.31,74,100,16.33,overcast clouds
379,Bousso,TD,10.4795,16.7117,80.92,18,8,7.14,clear sky
380,Manta,EC,-0.95,-80.7333,76.78,83,90,3.44,light rain
381,Dukat,RU,62.55,155.55,-5.78,99,100,4.03,overcast clouds
382,Inirida,CO,3.8653,-67.9239,87.37,65,36,1.63,scattered clouds
383,Komsomolskiy,UZ,40.4272,71.7189,36.32,55,10,2.3,haze
384,Walvis Bay,NA,-22.9575,14.5053,63.09,76,0,17.43,clear sky
385,Rio Grande,BR,-32.035,-52.0986,86.11,63,0,15.82,clear sky
386,Airai,TL,-8.9266,125.4092,61.18,91,100,1.36,overcast clouds
387,Nuuk,GL,64.1835,-51.7216,20.01,86,20,20.71,light shower snow
388,Sindor,RU,62.8629,51.8905,11.07,86,100,6.4,overcast clouds
389,Chilca,PE,-12.5211,-76.7372,74.84,80,11,8.59,few clouds
390,Oltu,TR,40.5498,42.0013,36.54,48,7,5.95,clear sky
391,Onguday,RU,50.75,86.15,19.22,92,100,1.05,light snow
392,Chapais,CA,49.7834,-74.8492,22.78,92,100,11.25,overcast clouds
393,Mareeba,AU,-17.0,145.4333,75.92,95,82,1.97,broken clouds
394,Muromtsevo,RU,56.3724,75.2418,11.32,93,100,7.14,overcast clouds
395,Tazovskiy,RU,67.4667,78.7,-19.3,88,93,6.89,overcast clouds
396,Along,IN,28.1667,94.7667,51.58,77,31,1.79,scattered clouds
397,Barddhaman,IN,23.25,87.85,62.85,47,0,4.72,clear sky
398,Muzhi,RU,65.3667,64.6667,2.75,96,88,2.24,overcast clouds
399,Rawson,AR,-43.3002,-65.1023,75.15,19,75,19.46,broken clouds
400,Saint-Georges,GD,12.0564,-61.7485,79.95,81,100,13.35,overcast clouds
401,Rupert,US,42.6191,-113.6772,44.49,39,90,23.02,overcast clouds
402,Mount Pleasant,US,32.7941,-79.8626,63.09,50,1,5.99,clear sky
403,Ostrovnoy,RU,68.0531,39.5131,30.13,91,100,19.01,overcast clouds
404,Camacari,BR,-12.6975,-38.3242,83.97,63,100,10.94,overcast clouds
405,Taungdwingyi,MM,20.0167,95.55,67.55,77,0,3.27,clear sky
406,Omboue,GA,-1.5746,9.2618,76.73,90,100,1.63,overcast clouds
407,Kuantan,MY,3.8077,103.326,75.42,87,96,8.7,overcast clouds
408,Shitanjing,CN,39.2342,106.3439,20.48,33,0,3.62,clear sky
409,Laplace,US,30.0666,-90.4801,61.99,63,1,1.99,clear sky
410,General Roca,AR,-39.0333,-67.5833,76.62,14,5,27.47,clear sky
411,Canchungo,GW,12.0672,-16.0333,78.6,65,31,8.03,scattered clouds
412,Ust-Barguzin,RU,53.45,108.9833,25.77,70,100,13.87,overcast clouds
413,Honiara,SB,-9.4333,159.95,78.53,90,100,3.51,overcast clouds
414,Pak Phanang,TH,8.3511,100.202,78.51,74,100,9.08,overcast clouds
415,Lavrentiya,RU,65.5833,-171.0,-13.4,84,1,4.76,clear sky
416,Tres Picos,MX,15.8667,-93.5333,92.32,37,0,0.94,clear sky
417,Popondetta,PG,-8.7537,148.2534,73.0,93,100,3.04,moderate rain
418,Broken Hill,AU,-31.95,141.4333,74.01,20,2,9.15,clear sky
419,Bandiagara,ML,14.3501,-3.6104,82.17,13,100,7.27,overcast clouds
420,Nazarovo,RU,56.0064,90.3914,1.67,95,100,8.05,overcast clouds
421,Kasempa,ZM,-13.4584,25.8338,73.29,46,80,5.7,broken clouds
422,Ghauspur,PK,28.1391,69.0831,55.29,21,95,6.64,overcast clouds
423,Verkhnyaya Toyma,RU,62.2349,44.9985,5.74,94,14,5.28,few clouds
424,Xining,CN,36.6167,101.7667,22.64,27,0,1.54,clear sky
425,Fairbanks,US,64.8378,-147.7164,-10.79,70,1,0.0,light snow
426,Laela,TZ,-8.5667,32.05,63.66,88,100,1.52,light rain
427,Hue,VN,16.4667,107.6,69.91,94,75,3.44,broken clouds
428,Ekibastuz,KZ,51.6667,75.3667,1.98,96,24,7.05,few clouds
429,Chuy,UY,-33.6971,-53.4616,80.24,52,0,14.54,clear sky
430,Arona,ES,28.0996,-16.681,61.83,66,75,16.11,broken clouds
431,Lingao,CN,19.9103,109.6859,67.84,75,13,10.98,few clouds
432,Shahdadkot,PK,27.8477,67.9055,63.43,22,100,4.74,overcast clouds
433,Florianopolis,BR,-27.6146,-48.5012,74.43,78,40,6.91,scattered clouds
434,Pisco,PE,-13.7,-76.2167,73.45,68,40,13.8,scattered clouds
435,Topolobampo,MX,25.6,-109.05,77.05,53,1,6.91,clear sky
436,Ubinskoye,RU,55.3068,79.6802,3.92,96,100,5.86,overcast clouds
437,Kuching,MY,1.55,110.3333,75.42,100,40,2.3,moderate rain
438,Suez,EG,29.9737,32.5263,68.14,48,100,2.86,overcast clouds
439,Tautira,PF,-17.7333,-149.15,84.22,78,44,11.74,light rain
440,Ugoofaaru,MV,5.6667,73.0,82.26,76,99,11.9,overcast clouds
441,Padang,ID,-0.9492,100.3543,77.59,86,100,3.51,overcast clouds
442,Grants,US,35.1473,-107.8514,41.23,28,1,0.0,clear sky
443,Saint-Joseph,RE,-21.3667,55.6167,77.38,78,59,14.2,broken clouds
444,Akyab,MM,20.15,92.9,71.15,57,3,7.27,clear sky
445,Brownfield,US,33.1812,-102.2744,64.94,16,0,16.98,clear sky
446,Bastrop,US,32.7562,-91.8724,54.43,48,0,1.01,clear sky
447,Monrovia,LR,6.3005,-10.7969,82.17,79,10,9.15,clear sky
448,Davila,PH,18.4726,120.5763,75.74,76,52,23.17,broken clouds
449,Umm Kaddadah,SD,13.6017,26.6876,74.57,26,19,11.39,few clouds
450,Deputatskiy,RU,69.3,139.9,-28.61,97,100,1.28,overcast clouds
451,Santa Maria,BR,-29.6842,-53.8069,88.93,37,80,4.59,broken clouds
452,Agadir,MA,30.4202,-9.5982,63.05,46,16,4.29,few clouds
453,Baherden,TM,38.4362,57.4316,47.95,70,47,8.43,scattered clouds
454,Lincoln,US,40.8,-96.667,52.66,39,1,5.99,clear sky
455,Banjar,ID,-8.19,114.9675,80.46,91,100,4.79,overcast clouds
456,Bonavista,CA,48.6499,-53.1147,49.26,91,100,35.25,overcast clouds
457,Inhambane,MZ,-23.865,35.3833,79.95,88,1,11.39,clear sky
458,Alice Springs,AU,-23.7,133.8833,67.55,42,27,6.91,scattered clouds
459,Vicuna,CL,-30.0319,-70.7081,60.53,35,1,11.18,clear sky
460,Skibbereen,IE,51.55,-9.2667,53.4,83,91,27.31,overcast clouds
461,Sinjai,ID,-5.1241,120.253,74.75,86,100,4.83,overcast clouds
462,Monitos,CO,8.25,-76.05,85.93,65,70,6.71,broken clouds
463,Zvishavane,ZW,-20.3267,30.0665,80.53,28,11,5.68,few clouds
464,Erzin,TR,36.9559,36.2,59.52,54,100,8.52,overcast clouds
465,Benghazi,LY,32.1167,20.0667,61.79,60,46,14.63,scattered clouds
466,Bajil,YE,15.0584,43.2851,77.68,65,0,9.24,clear sky
467,Vredendal,ZA,-31.6683,18.5012,69.06,62,100,15.03,overcast clouds
468,Port Hedland,AU,-20.3167,118.5667,84.25,79,75,9.22,broken clouds
469,Stokmarknes,NO,68.5646,14.9108,37.38,70,75,6.91,broken clouds
470,Calama,CL,-22.4667,-68.9333,72.09,23,20,24.16,few clouds
471,Oriximina,BR,-1.7656,-55.8661,82.8,81,100,0.72,light rain
472,Chipinge,ZW,-20.1883,32.6236,70.27,77,8,10.49,clear sky
473,Mountain Home,US,43.133,-115.6912,47.1,100,90,13.8,overcast clouds
474,Lata,PT,40.1629,-8.3327,54.07,77,13,3.49,few clouds
475,Marihatag,PH,8.7936,126.2969,77.0,89,100,4.92,overcast clouds
476,Takoradi,GH,4.8845,-1.7554,81.05,82,100,8.61,overcast clouds
477,Ashland,US,40.8167,-82.2665,46.11,49,0,14.9,clear sky
478,Ilulissat,GL,69.2167,-51.1,17.62,73,90,5.75,overcast clouds
479,Okhotsk,RU,59.3833,143.3,-1.21,76,100,18.61,overcast clouds
480,Ikom,NG,5.9667,8.7063,81.97,33,98,1.77,overcast clouds
481,Porto Novo,BJ,6.4965,2.6036,81.86,77,33,8.39,scattered clouds
482,Sistranda,NO,63.7256,8.834,41.9,78,100,17.96,light rain
483,Okahandja,NA,-21.9833,16.9167,82.83,21,46,15.19,scattered clouds
484,Cayenne,GF,4.9333,-52.3333,77.04,92,90,1.01,light rain
485,Hastings,GB,50.8552,0.5729,53.53,90,100,17.18,overcast clouds
486,Paltinis,RO,48.2167,26.65,45.01,96,100,1.16,overcast clouds
487,French Harbor,HN,16.35,-86.4333,84.2,84,20,1.99,few clouds
488,Effingham,US,32.3669,-81.3332,64.58,55,0,7.43,clear sky
489,Nemuro,JP,43.3236,145.575,39.79,61,9,27.11,clear sky
490,Kununurra,AU,-15.7667,128.7333,82.38,74,6,4.61,clear sky
491,Kiunga,PG,-6.1219,141.2906,73.29,99,100,3.65,overcast clouds
492,Unai,BR,-16.3575,-46.9061,81.14,76,100,4.5,light rain
493,Korla,CN,41.7597,86.1469,18.99,72,73,2.15,broken clouds
494,Port Macquarie,AU,-31.4333,152.9167,60.89,87,1,9.31,clear sky
495,Teguise,ES,29.0605,-13.564,62.82,82,0,9.22,clear sky
496,Weinan,CN,34.5036,109.5089,35.08,50,0,4.16,clear sky
497,Shache,CN,38.4167,77.2406,22.93,60,3,3.11,clear sky
498,Ayan,RU,56.45,138.1667,9.18,67,100,11.34,overcast clouds
499,Ler,SS,8.3018,30.1418,81.23,27,68,4.32,broken clouds
500,Leshukonskoye,RU,64.8989,45.7622,13.84,89,100,7.27,overcast clouds
501,Cabo San Lucas,MX,22.8909,-109.9124,79.18,66,20,5.01,few clouds
502,Altay,CN,47.8667,88.1167,10.17,59,82,6.44,broken clouds
503,Punta Alta,AR,-38.8759,-62.0736,80.17,25,3,16.26,clear sky
504,Ayna,PE,-12.65,-73.9167,75.6,60,90,4.63,overcast clouds
505,Anna,RU,51.4842,40.4299,25.63,57,42,11.41,scattered clouds
506,Kotido,UG,2.9806,34.1331,75.38,40,62,13.67,broken clouds
507,Kirkwall,GB,58.9848,-2.9587,46.74,93,75,6.91,broken clouds
508,Khakhea,BW,-24.6895,23.494,72.97,67,100,15.59,overcast clouds
509,Solnechnyy,RU,50.7214,136.6319,13.68,91,100,8.63,light snow
510,Lekoni,GA,-1.5843,14.2591,75.6,82,99,2.57,overcast clouds
511,Kysyl-Syr,RU,63.8986,122.7617,-25.04,99,100,5.32,overcast clouds
512,Flin Flon,CA,54.7682,-101.865,14.54,87,100,3.02,overcast clouds
513,San Miguel,SV,13.4833,-88.1833,94.48,38,26,1.97,scattered clouds
514,Chivacoa,VE,10.1603,-68.895,88.12,41,89,8.48,overcast clouds
515,Mukono,UG,0.3533,32.7553,67.19,81,100,1.3,overcast clouds
516,Jiaojiang,CN,28.6803,121.4428,52.0,77,100,12.03,overcast clouds
517,Mackenzie,CA,55.2999,-123.1698,17.82,93,75,2.3,broken clouds
518,Ondjiva,AO,-17.0667,15.7333,78.1,47,100,6.51,overcast clouds
519,Macia,MZ,-25.0269,33.0989,83.5,59,100,8.34,overcast clouds
520,Neiafu,TO,-18.65,-173.9833,75.88,94,40,0.0,light rain
521,Mirnyy,RU,62.5353,113.9611,-27.02,97,100,5.91,overcast clouds
522,Casablanca,MA,33.5928,-7.6192,59.32,82,0,11.01,clear sky
523,Najran,SA,17.4924,44.1277,54.52,52,8,2.57,clear sky
524,Sinjar,IQ,36.3209,41.8754,53.33,27,100,3.38,overcast clouds
525,Naliya,IN,23.2667,68.8333,70.74,33,5,6.91,clear sky
526,El Bagre,CO,7.5927,-74.8086,84.07,71,99,3.96,overcast clouds
527,Wote,KE,-1.7808,37.6288,63.57,92,97,2.8,overcast clouds
528,Wattegama,LK,6.7989,81.4808,73.65,92,100,4.23,overcast clouds
529,Jaisalmer,IN,26.9147,70.9181,62.51,22,37,7.49,scattered clouds
530,Leningradskiy,RU,69.3833,178.4167,-32.08,92,3,3.51,clear sky
531,Zhangye,CN,38.9342,100.4517,23.86,36,0,4.63,clear sky
532,Emirdag,TR,39.0197,31.15,46.35,67,22,5.91,few clouds
533,Lakes Entrance,AU,-37.8811,147.981,48.58,90,9,8.46,clear sky
534,Brae,GB,60.3964,-1.353,46.31,79,100,12.26,overcast clouds
535,Dhidhdhoo,MV,6.8833,73.1,82.27,74,56,8.5,broken clouds
536,Casambalangan,PH,18.3765,122.1274,74.52,80,99,12.95,overcast clouds
537,Marrakesh,MA,31.6315,-8.0083,64.47,34,0,4.61,clear sky
538,Alihe,CN,50.5667,123.7167,4.91,62,100,2.35,overcast clouds
539,Maniitsoq,GL,65.4167,-52.9,18.39,70,16,5.79,few clouds
540,Sola,VU,-13.8833,167.55,82.06,78,100,14.23,light rain
541,Tselinnoye,RU,53.0833,85.6667,3.02,100,84,4.41,broken clouds
542,Kichera,RU,55.9375,110.0997,8.92,94,100,2.39,overcast clouds
543,Caorle,IT,45.5966,12.8758,42.46,87,92,5.03,overcast clouds
544,Atherton,GB,53.5237,-2.4935,54.72,88,39,5.99,scattered clouds
545,Terracina,IT,41.2863,13.2217,46.92,65,36,7.29,scattered clouds
546,Andenes,NO,69.3143,16.1194,35.58,80,90,5.75,overcast clouds
547,Itarema,BR,-2.9248,-39.9167,85.6,61,16,19.26,few clouds
548,Bambanglipuro,ID,-7.95,110.2833,60.6,86,92,3.06,overcast clouds
549,Fort-Shevchenko,KZ,44.5086,50.263,31.41,63,0,13.47,clear sky
550,Upata,VE,8.0086,-62.3989,76.19,85,100,4.32,overcast clouds
551,Amurzet,RU,47.6967,131.0981,5.56,76,23,16.33,few clouds
552,Kloulklubed,PW,7.0419,134.2556,83.3,79,81,13.58,broken clouds
553,Kaeo,NZ,-35.1,173.7833,70.32,97,100,3.89,moderate rain
554,Vila Velha,BR,-20.3297,-40.2925,84.15,81,0,18.01,clear sky
555,Mount Gambier,AU,-37.8333,140.7667,63.63,36,12,6.35,few clouds
556,Ranong,TH,9.9658,98.6348,72.52,88,7,4.79,clear sky
557,Port Lincoln,AU,-34.7333,135.8667,60.48,77,87,16.35,overcast clouds
558,George Town,MY,5.4112,100.3354,79.9,83,40,9.22,thunderstorm
559,Mnogovershinnyy,RU,53.9353,139.9242,20.95,95,100,15.03,snow
560,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,81.54,78,100,6.64,light rain
561,Rudbar,AF,30.15,62.6,52.54,30,0,5.91,clear sky
562,Soria,ES,41.6667,-2.6667,42.85,72,97,1.34,overcast clouds
563,Chimbote,PE,-9.0853,-78.5783,72.41,71,47,12.21,scattered clouds
564,Tandil,AR,-37.3217,-59.1332,75.52,54,100,11.34,overcast clouds
565,Arlit,NE,18.7369,7.3853,74.1,7,40,7.74,scattered clouds
566,Udachnyy,RU,66.4167,112.4,-47.47,100,100,4.38,overcast clouds
567,Baruun-Urt,MN,46.6806,113.2792,13.24,59,5,22.75,clear sky
568,Aguas Formosas,BR,-17.0822,-40.9358,82.76,68,99,5.95,overcast clouds
569,Tura,IN,25.5198,90.2201,56.86,71,0,4.03,clear sky
570,Pasni,PK,25.2631,63.471,70.84,50,95,6.53,overcast clouds
571,Coria,ES,39.9879,-6.5377,52.45,83,7,4.03,clear sky
572,Marzuq,YE,14.4,46.4667,58.77,40,0,1.03,clear sky
573,Ambon,ID,-3.6954,128.1814,81.63,79,72,4.52,light rain
574,Mackay,AU,-21.15,149.2,74.68,74,16,15.52,few clouds
575,Nyurba,RU,63.2842,118.3319,-24.36,96,100,6.64,overcast clouds
576,Abu Dhabi,AE,24.4667,54.3667,73.96,63,40,8.05,scattered clouds
577,Puerto Penasco,MX,31.3167,-113.5333,63.91,42,6,3.0,clear sky
578,Gap,FR,44.6667,6.0,28.11,80,6,5.37,clear sky
579,Manzanillo,CU,20.3433,-77.1167,89.33,45,2,11.54,clear sky
580,Valdivia,CL,-39.8142,-73.2459,59.09,57,61,8.5,broken clouds
581,Camacha,PT,33.0833,-16.3333,63.54,94,40,2.3,scattered clouds
582,The Valley,AI,18.217,-63.0578,83.82,74,20,17.27,few clouds
583,Springdale,US,36.1867,-94.1288,53.19,29,1,13.0,clear sky
584,Natal,BR,-5.795,-35.2094,86.65,74,40,18.41,scattered clouds
585,Arys,KZ,42.4252,68.795,44.82,77,100,8.52,light rain
586,Gander,CA,48.9682,-54.5906,48.58,93,90,25.99,mist
587,Lady Frere,ZA,-31.7031,27.2329,65.28,93,87,8.14,moderate rain
588,Shubarkuduk,KZ,49.1447,56.4872,17.38,70,0,13.13,clear sky
589,Severn,US,39.1371,-76.6983,51.42,36,1,10.36,clear sky
590,Lensk,RU,60.7253,114.9278,-9.83,99,100,3.11,overcast clouds
591,Laguna,US,38.421,-121.4238,53.44,81,90,1.01,haze
592,Koungheul,SN,13.9833,-14.8,87.93,11,99,1.45,overcast clouds
593,Prince Rupert,CA,54.3161,-130.3201,28.36,76,100,8.68,overcast clouds
594,Neuquen,AR,-38.9516,-68.0591,71.49,13,0,18.41,clear sky
595,Kampong Thum,KH,12.7111,104.8887,70.9,84,48,5.66,scattered clouds
596,Mandalgovi,MN,45.7625,106.2708,12.69,44,0,13.82,clear sky
597,Rundu,NA,-17.9333,19.7667,68.25,79,86,5.37,light rain
598,Linjiang,CN,41.8069,126.9078,-0.38,92,35,2.21,scattered clouds
599,Adet,ET,11.2644,37.4888,57.96,33,17,6.8,few clouds
600,Muisne,EC,0.6,-80.0333,74.52,92,100,10.87,light rain
601,Bahia Blanca,AR,-38.7196,-62.2724,82.56,17,5,14.99,clear sky
602,Evensk,RU,61.95,159.2333,10.98,47,100,24.72,overcast clouds
603,Waiuku,NZ,-37.25,174.75,72.25,100,100,5.19,overcast clouds
604,Kaitong,CN,44.8135,123.15,1.89,84,14,7.02,few clouds
605,Phonhong,LA,18.5007,102.4166,64.22,73,44,1.59,scattered clouds
606,Sur,OM,22.5667,59.5289,71.91,59,0,6.78,clear sky
607,Pundaguitan,PH,6.3711,126.1689,82.49,76,100,6.26,overcast clouds
608,Kawardha,IN,22.0167,81.25,58.87,59,4,3.38,clear sky
609,Blind River,CA,46.1834,-82.9582,41.25,76,5,19.35,clear sky
610,Pathein,MM,16.7833,94.7333,72.07,82,0,3.91,clear sky
611,Nagato,JP,34.3833,131.2,48.11,61,10,11.63,clear sky
612,Sarakhs,IR,36.5449,61.1577,48.63,63,12,4.47,few clouds
613,Worthington,US,40.0931,-83.018,47.91,50,1,3.0,clear sky
614,Bayangol,RU,50.6977,103.4656,-4.29,95,83,3.33,broken clouds
615,Bollnas,SE,61.3482,16.3946,25.39,94,100,5.28,overcast clouds
616,Molina,CL,-35.1167,-71.2833,74.37,46,75,4.61,broken clouds
617,Bumba,CD,2.1833,22.4667,76.51,81,100,3.11,overcast clouds
618,Candolim,IN,15.5181,73.7626,78.8,83,20,3.44,light rain
619,Camacupa,AO,-12.0167,17.4833,63.7,95,100,4.74,light rain
620,Severo-Yeniseyskiy,RU,60.3725,93.0408,-13.95,100,100,2.46,overcast clouds
621,Shingu,JP,33.7333,135.9833,51.1,67,10,12.84,clear sky
622,Mishelevka,RU,52.8575,103.1719,5.36,95,99,1.66,overcast clouds
623,Inuvik,CA,68.3499,-133.7218,-1.34,78,90,11.5,light snow
624,Qesarya,IL,32.5189,34.9046,71.53,43,100,10.13,overcast clouds
625,Namie,JP,37.4833,141.0,45.97,73,49,16.58,scattered clouds
626,Kishtwar,IN,33.3167,75.7667,39.94,47,100,4.38,overcast clouds
627,Sinnamary,GF,5.3833,-52.95,77.22,90,100,11.23,overcast clouds
628,Tra Vinh,VN,9.9347,106.3453,73.83,91,71,1.54,broken clouds
629,Salalah,OM,17.0151,54.0924,77.09,33,0,10.36,clear sky
630,Sambava,MG,-14.2667,50.1667,76.23,84,84,8.52,light rain
631,Tiarei,PF,-17.5333,-149.3333,84.22,79,97,10.85,light rain
632,Cortes,ES,41.9395,-1.4396,50.45,78,100,3.89,overcast clouds
633,Nome,US,64.5011,-165.4064,-7.53,55,1,8.05,clear sky
634,Brookings,US,44.3114,-96.7984,35.89,72,1,8.05,clear sky
635,Kasongo-Lunda,CD,-6.4667,16.8167,71.74,96,100,1.74,overcast clouds
636,Fort Nelson,CA,58.8053,-122.7002,0.99,78,90,3.44,light snow
637,Tambilil,PH,5.9622,124.6697,78.33,86,98,2.82,overcast clouds
638,Ahuimanu,US,21.4447,-157.8378,78.51,72,40,14.97,scattered clouds
639,Maniwaki,CA,46.3834,-75.966,41.38,48,20,17.27,few clouds
640,Sitio Novo Do Tocantins,BR,-5.5183,-47.4611,85.93,74,75,5.75,moderate rain
641,Miranda,CO,3.2499,-76.2281,68.13,95,100,3.24,overcast clouds
642,Kyra,RU,49.5776,111.9753,4.17,88,99,3.49,overcast clouds
643,Carutapera,BR,-1.195,-46.02,87.03,61,41,10.4,scattered clouds
644,Nannilam,IN,10.8793,79.6106,73.94,92,99,6.58,overcast clouds
645,Batagay-Alyta,RU,67.8006,130.4114,-27.87,99,98,2.26,overcast clouds
646,Crestview,US,30.7621,-86.5705,61.88,59,1,4.0,clear sky
647,Naze,JP,28.3667,129.4833,62.22,66,50,16.11,scattered clouds
648,Sorong,ID,-0.8833,131.25,81.64,79,100,6.6,overcast clouds
649,Vardo,NO,70.3705,31.1107,28.6,93,75,17.27,broken clouds
650,Suleya,RU,55.1352,58.8792,5.27,93,52,2.82,broken clouds
651,Mayo,US,38.8876,-76.5119,51.91,36,1,5.99,clear sky
652,Kapiri Mposhi,ZM,-13.9652,28.6809,73.31,34,23,5.14,few clouds
653,Moranbah,AU,-22.0016,148.0466,71.33,81,5,9.84,clear sky
654,San Isidro,PE,-12.1167,-77.05,72.99,68,0,14.97,clear sky
655,Bisho,ZA,-32.8472,27.4422,65.62,97,100,4.05,moderate rain
656,Porto Walter,BR,-8.2686,-72.7439,84.99,72,99,6.87,overcast clouds
657,Karratha,AU,-20.7377,116.8463,88.48,22,0,11.56,clear sky
658,Funadhoo,MV,6.15,73.2667,82.47,75,100,12.66,overcast clouds
659,Sobolevo,RU,54.4299,31.8996,33.64,97,100,11.32,overcast clouds
660,Paamiut,GL,61.994,-49.6678,11.01,81,2,3.44,clear sky
661,Binzhou,CN,37.3667,118.0167,27.99,44,0,5.57,clear sky
662,Contai,IN,21.7786,87.7536,67.57,56,0,3.85,clear sky
663,Tarakan,ID,3.3,117.6333,79.48,81,100,4.21,overcast clouds
664,Fallon,US,39.4735,-118.7774,45.28,45,1,17.27,clear sky
665,College,US,64.8569,-147.8028,-9.8,69,75,3.44,light snow
666,Innisfail,AU,-17.5333,146.0333,77.92,84,38,3.02,scattered clouds
667,Hatillo,PR,18.4863,-66.8254,86.94,88,39,1.01,scattered clouds
668,Xuddur,SO,4.1213,43.8894,81.01,48,97,19.89,overcast clouds
669,Leeuwarden,NL,53.2014,5.8086,51.01,98,90,11.5,mist
670,Lakatoro,VU,-16.0999,167.4164,81.37,84,100,10.8,overcast clouds
671,Port Augusta,AU,-32.5,137.7667,70.7,76,0,15.1,clear sky
672,Garden City,US,42.3256,-83.331,49.17,47,1,1.99,clear sky
673,Ambanja,MG,-13.6833,48.45,76.05,85,54,1.21,broken clouds
674,Gannan,CN,47.9147,123.5031,3.07,85,53,4.99,broken clouds
675,Starokozache,UA,46.3372,29.9853,44.28,91,100,13.51,overcast clouds
676,Coffeyville,US,37.0373,-95.6164,53.56,34,1,19.57,clear sky
677,Katherine,AU,-14.4667,132.2667,80.92,69,43,5.75,scattered clouds
678,Sao Borja,BR,-28.6606,-56.0044,99.18,23,5,3.06,clear sky
679,Acarau,BR,-2.8856,-40.12,85.95,62,21,20.65,few clouds
680,Limbang,MY,4.75,115.0,79.11,93,99,1.83,overcast clouds
681,Deoranian,IN,28.6333,79.4833,57.04,55,97,3.6,overcast clouds
682,Raudeberg,NO,61.9875,5.1352,43.47,89,99,5.01,overcast clouds
683,Sovetskiy,RU,61.3614,63.5842,11.68,84,72,7.85,broken clouds
684,Teya,RU,60.3778,92.6267,-12.05,100,99,1.25,overcast clouds
685,Missoula,US,47.0166,-113.8009,29.84,90,100,8.28,snow
686,Camapua,BR,-19.5314,-54.0439,77.22,83,100,4.72,light rain
